OBJECTID,Cn_Name,GlobalID,ADM3_EN,ADM3_PCODE,ADM2_EN,ADM2_PCODE,ADM1_EN,ADM1_PCODE,x,y
37927,ye melka dida gebeya maekele,{B5442120-F1DB-492E-A744-66FD47ADEF40},Bokolmayo,ET050999,Liban,ET0509,Somali,ET05,41.724067,4.524880
19110,MANBUK GEBAYA,{99230FA2-7A14-498E-84F7-4DE75EAFCF6D},Dangur,ET060201,Metekel,ET0602,Benishangul Gumz,ET06,36.237029,11.297575
19157,YE JAVA KEBELE KIDAME GEBIYA BOTA,{DAB8F344-1B07-404F-A5A6-BEFB481A3222},Dangur,ET060201,Metekel,ET0602,Benishangul Gumz,ET06,36.191402,11.629074
19180,AREDBER YMEGAY EHUEDYT GEBAYA,{8D3F6DA3-44EA-4D5C-934F-237DFE802EFB},Guba,ET060202,Metekel,ET0602,Benishangul Gumz,ET06,35.071278,11.372510
19456,Gesengesa,{012DFD1A-6EBC-4095-B7A6-2ED1B0840718},Wembera,ET060203,Metekel,ET0602,Benishangul Gumz,ET06,35.793049,10.584624
19466,FERE,{BC58B4A7-F7F8-44D1-9A9A-CF19E523E5C4},Wembera,ET060203,Metekel,ET0602,Benishangul Gumz,ET06,35.582983,11.038996
19485,Senkora Yekebet gebaya Bota,{171ACEDE-BC74-4F4F-8122-45FE60D33394},Wembera,ET060203,Metekel,ET0602,Benishangul Gumz,ET06,35.712620,10.577557
19493,Tibigibi. Yegebeia Maekel,{4093985F-DF09-4343-A11D-99E8245641FD},Wembera,ET060203,Metekel,ET0602,Benishangul Gumz,ET06,35.657327,10.552767
19495,Gocher YeGebeya bot,{42E0E309-1A4D-4102-BE3D-537050458008},Wembera,ET060203,Metekel,ET0602,Benishangul Gumz,ET06,35.654703,10.495150
19510,Melkan kebeke Gebeya bota,{8E9D085B-9E33-4ED2-A505-AE1C808912CF},Wembera,ET060203,Metekel,ET0602,Benishangul Gumz,ET06,35.796221,10.775937
19286,EHUED GEBAY,{2C68970C-3B73-48B8-91E6-BA16ADA75E38},Mandura,ET060204,Metekel,ET0602,Benishangul Gumz,ET06,36.327945,11.049312
19551,Maxana Bafuri kebele markete center,{4D908859-64D9-4BA1-B5A5-D2B7FDE1366E},Bulen,ET060207,Metekel,ET0602,Benishangul Gumz,ET06,36.005395,10.519771
19706,ROB GEBIYA,{74E0B191-64AD-4E74-96D5-9822036D40C2},Menge,ET060301,Assosa,ET0603,Benishangul Gumz,ET06,34.795488,10.295615
19249,GOT 2,{E419923B-6535-4875-86F5-487422A08AF0},Kurmuk,ET060302,Assosa,ET0603,Benishangul Gumz,ET06,34.385055,10.353375
19261,ABADE YEGBEYA BOTA,{013FDFD6-578F-4A4C-9043-17B3E44DAE0A},Kurmuk,ET060302,Assosa,ET0603,Benishangul Gumz,ET06,34.550812,10.518767
19269,DILASHA ARBE GEBEYA,{E1E94B0D-2934-4A71-9AF1-D28828E852BC},Kurmuk,ET060302,Assosa,ET0603,Benishangul Gumz,ET06,34.549195,10.625438
19040,YE 46 AMUS GEBAYA,{382BBE25-F2C0-4599-A5CD-DC760DFEFD34},Bambasi,ET060305,Assosa,ET0603,Benishangul Gumz,ET06,34.689914,9.842787
19055,SEGNO GEBIYA,{47D2E3DA-6C57-48AF-AE25-D6987ACF8CCD},Bambasi,ET060305,Assosa,ET0603,Benishangul Gumz,ET06,34.659426,9.950179
19061,SISA 1,{C731FE74-E705-45F4-8147-3DA948EBA58F},Bambasi,ET060305,Assosa,ET0603,Benishangul Gumz,ET06,34.778125,9.955436
19064,BUEDA SELGA GEBYA,{8CFDFCB2-F2D0-466B-85C0-4C372BDF0F0F},Bambasi,ET060305,Assosa,ET0603,Benishangul Gumz,ET06,34.769705,9.996186
19068,ESHMA,{12B40E7E-7A2F-43ED-B655-77CC1C0F3F97},Bambasi,ET060305,Assosa,ET0603,Benishangul Gumz,ET06,34.721912,9.845760
19076,WEMBA SIDETEGNOCH GEBEYA,{A9A1C013-1B2D-4D50-AFD0-F8D2F86B0830},Bambasi,ET060305,Assosa,ET0603,Benishangul Gumz,ET06,34.777673,9.775757
19079,MAKSEGNO GEBEYA,{C8BED4FC-6715-46F7-ADE2-52F679D4A31B},Bambasi,ET060305,Assosa,ET0603,Benishangul Gumz,ET06,34.774772,9.678007
19093,BOSHEMA KARGAGE YA GEBEYA BOTA,{DCC33818-BF1E-4970-AB86-21EC3D5665A8},Bambasi,ET060305,Assosa,ET0603,Benishangul Gumz,ET06,34.559270,9.711711
19095,BOSHMA MAEKL 2,{DD77C198-C574-490F-8E25-D385964D7F9C},Bambasi,ET060305,Assosa,ET0603,Benishangul Gumz,ET06,34.567601,9.662836
19306,TUIE YE GEBEYA B0TA,{C40911E6-E2D6-4F21-BEA4-FD9942704909},Bilidigilu,ET060306,Assosa,ET0603,Benishangul Gumz,ET06,35.134471,10.124444
19309,YE ABANGO HAMUS GEBIYA,{B26EC8EF-B069-4920-BEAC-E86F824A3674},Bilidigilu,ET060306,Assosa,ET0603,Benishangul Gumz,ET06,35.090361,10.172124
19315,ZGEBLA  KEBLA   YE GBAY BUETA,{8125E894-D6D8-40B9-BF9C-A10889317C3C},Bilidigilu,ET060306,Assosa,ET0603,Benishangul Gumz,ET06,35.051909,9.992339
19185,ZONE B BLOCK 1 MARKET CENTER,{8EB10E1A-6BEE-48BC-A9A0-49B77439DDF0},Homosha,ET060307,Assosa,ET0603,Benishangul Gumz,ET06,34.614375,10.235327
19191,DUNGA HAMUS GEBEYA,{D19E7182-00F2-49FD-9606-54762122950E},Homosha,ET060307,Assosa,ET0603,Benishangul Gumz,ET06,34.596602,10.227760
19198,SEGNO GEBEYA,{8F06062B-803C-43FB-8669-7CAE57A293FA},Homosha,ET060307,Assosa,ET0603,Benishangul Gumz,ET06,34.592358,10.383923
19205,JIMA HAMUS GEBIYA,{A068D67B-215E-43DB-A401-D035E6C4886A},Homosha,ET060307,Assosa,ET0603,Benishangul Gumz,ET06,34.613736,10.365960
19670,ZONE B BLOCK 1 MARKET CENTER,{FC17282C-B3C9-401A-9A51-7E9DCFA8727B},Homosha,ET060307,Assosa,ET0603,Benishangul Gumz,ET06,34.614375,10.235327
19676,DUNGA HAMUS GEBEYA,{4E9F3447-A528-4EFF-95A8-C98ACB2D1608},Homosha,ET060307,Assosa,ET0603,Benishangul Gumz,ET06,34.596602,10.227760
19683,SEGNO GEBEYA,{7AD26965-1DF6-453F-BDB6-074456D9AB8E},Homosha,ET060307,Assosa,ET0603,Benishangul Gumz,ET06,34.592358,10.383923
19690,JIMA HAMUS GEBIYA,{CF9464C0-9F90-48A9-8B21-C8AACD4FDE28},Homosha,ET060307,Assosa,ET0603,Benishangul Gumz,ET06,34.613736,10.365960
19405,YE SHOWA GETER KEBELE GEBEYA BOTA,{34CE55FC-F594-473B-B9F0-6003970CAFEF},Sedal,ET060402,Kamashi,ET0604,Benishangul Gumz,ET06,35.410109,9.829507
19408,MAGOCHAY MARKET CENTER,{0E2EA3C2-03C6-47C8-BFD9-6E4E7A16EED3},Sedal,ET060402,Kamashi,ET0604,Benishangul Gumz,ET06,35.432881,9.870992
19411,SRBA GABEYA BOTA,{C4268087-8FEF-4043-9545-3C1AF5CAA658},Sedal,ET060402,Kamashi,ET0604,Benishangul Gumz,ET06,35.363775,9.926263
19415,GOKAYA MARKET CENTER,{E297B0C2-5DA1-471F-97CC-CE622C2EFA80},Sedal,ET060402,Kamashi,ET0604,Benishangul Gumz,ET06,35.363574,9.926222
19418,ADINQISH MARKET CENTER,{B275DFA6-C424-4086-BD1B-45871A280BA9},Sedal,ET060402,Kamashi,ET0604,Benishangul Gumz,ET06,35.032914,11.117770
19245,MIRMIXXA MARKET CENTER,{9F8F1873-B78D-491F-BD4C-49A78807FCC5},Kamashi,ET060403,Kamashi,ET0604,Benishangul Gumz,ET06,35.801175,9.589355
43087,BAREDU BELO GEBEYA BOTA,{5A373FE5-6002-4C37-9175-21F2C4ED838B},Mizyiga,ET060405,Kamashi,ET0604,Benishangul Gumz,ET06,36.260466,9.337751
44311,SHOP AHAMED SAYID HUSEN,{E78BDA25-BA96-4EB4-B08A-E159FD5B4B95},Mizyiga,ET060405,Kamashi,ET0604,Benishangul Gumz,ET06,36.107627,9.082598
17316,Hamus gebeya,{028D511A-031E-4C4B-8D8E-2CDA2C97CFE5},Gedebano Gutazer Welene,ET070104,Guraghe,ET0701,SNNP,ET07,38.181509,8.370654
17317,Akebel Market center,{B5016786-55F2-47AD-AD76-AF31D44E3F38},Gedebano Gutazer Welene,ET070104,Guraghe,ET0701,SNNP,ET07,38.195781,8.245292
17322,SATURDAY MEREKET CENTER,{9DA809D7-F3F0-4130-B89A-297826B950DF},Gedebano Gutazer Welene,ET070104,Guraghe,ET0701,SNNP,ET07,38.194407,8.317110
17324,Wabon market center,{A4B73F16-62DD-4574-A650-A0B1F1BB3894},Gedebano Gutazer Welene,ET070104,Guraghe,ET0701,SNNP,ET07,38.165730,8.302117
17199,HAMUSGEBEYA,{089EF842-78B4-4300-B67E-26F7E0A47DCA},Sodo,ET070105,Guraghe,ET0701,SNNP,ET07,38.632263,8.363099
17204,makesegno gebeya,{7E67C073-7447-41CC-8410-29F6091C59F3},Sodo,ET070105,Guraghe,ET0701,SNNP,ET07,38.534825,8.427579
17215,HAMUSGEBEYA,{5B1F0C20-64A1-4395-99E4-53E891BE5686},Sodo,ET070105,Guraghe,ET0701,SNNP,ET07,38.632263,8.363099
17230,REFENSO GEBEYA,{C8D24F3B-A7F9-415E-B133-7D8C29D4A54D},Sodo,ET070105,Guraghe,ET0701,SNNP,ET07,38.612154,8.215820
17280,HAMUS GEBAYA,{584BBD4B-E6B1-45B4-8041-9C414BDF227E},Meskan,ET070106,Guraghe,ET0701,SNNP,ET07,38.310925,8.140652
17283,ODO GEBEYA,{166E4228-3B4E-4B7C-B0EF-7F37AD31CD0D},Meskan,ET070106,Guraghe,ET0701,SNNP,ET07,38.312519,8.079091
17284,erob gebeya,{9B044EE2-0186-48F6-8174-32DB6CB85751},Meskan,ET070106,Guraghe,ET0701,SNNP,ET07,38.291075,8.128719
17375,DAKUNA MARIKET,{FF9C6F4A-37D4-42CE-B7B5-85F148A4BC55},Cheha,ET070110,Guraghe,ET0701,SNNP,ET07,37.991942,8.083090
17383,DAKUNA MARIKET,{2454D93D-9788-413B-A08B-D597C5678B4F},Cheha,ET070110,Guraghe,ET0701,SNNP,ET07,37.991942,8.083090
17350,egeze gebeya,{28413C09-8B2F-4A78-8EB7-F9FFF64B770F},Enemor Ener,ET070111,Guraghe,ET0701,SNNP,ET07,37.837460,7.947434
17353,shola gebeya,{7BED8CF7-B557-4250-98FE-DC4DED6C0BA9},Enemor Ener,ET070111,Guraghe,ET0701,SNNP,ET07,37.852261,7.997766
17355,ye amogera klaster hibret suk,{CBF03395-BFD7-45FF-AA57-37D7DD3DB426},Enemor Ener,ET070111,Guraghe,ET0701,SNNP,ET07,37.841282,8.006443
17257,CHEZAYEKBTGEBYA,{BA354F9B-E594-4A43-8312-2F322E458CB6},Muhur Na Aklil,ET070112,Guraghe,ET0701,SNNP,ET07,38.113420,8.203314
17305,AREMUA GURO GEBEYA,{8F2502A0-D3DF-47D2-B1EC-D4087B2432D1},Geta,ET070113,Guraghe,ET0701,SNNP,ET07,38.002176,7.953467
17306,AREMUA GURO GEBEYA,{B207099D-879A-48CC-9DE8-0E037BCBE4C4},Geta,ET070113,Guraghe,ET0701,SNNP,ET07,38.002176,7.953467
17496,YESIKO KEBELE YEGEBEYA MAIKEL,{B14E6732-B0A2-4A0C-917A-E3DCE72B843A},Misha,ET070201,Hadiya,ET0702,SNNP,ET07,37.777698,7.729937
17497,DILBARA MARKET CENTER,{E8C03B4A-4D16-4AFF-80EE-4685892EEAF6},Misha,ET070201,Hadiya,ET0702,SNNP,ET07,37.779373,7.710805
17501,WACHE GEBEYA,{07521A33-2B81-493C-876F-2C4E42F1CD49},Misha,ET070201,Hadiya,ET0702,SNNP,ET07,37.846040,7.669845
17502,ABUSHURA MATKET CENTER,{03ACD797-61CB-44C9-AA80-3552BB4CF005},Misha,ET070201,Hadiya,ET0702,SNNP,ET07,37.837338,7.660057
17504,KUNEFA GEBAYA CENTER,{5A98DF6A-491F-404A-AE62-F32AD8FC6E62},Misha,ET070201,Hadiya,ET0702,SNNP,ET07,37.859655,7.730470
17596,SANBETE,{39751548-D4F6-4D39-B434-05B05721C7FF},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.771297,7.578297
17650,darisho gebeya meikal,{E1BD81D5-372D-490B-9A8A-C59EB6798E3A},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.625072,7.542258
17653,Missa Gabaya maikal,{43980E68-F857-4740-995F-782E81930EBA},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.643322,7.534013
17661,Orob gabaya,{2CB410BD-0343-489F-8D6B-A917262E276F},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.583675,7.549542
17664,Oride Erob Gabaya,{221BE342-0DED-40F7-B837-E074AB9B8EB3},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.631408,7.587910
17675,Gote[olawa] gabaya maekal,{CC52F9E2-C187-4D09-B9F8-452EC4016851},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.677668,7.617772
17681,Masi bira gabaya maekal,{4AE1005D-972A-4C58-B53B-8FF179B43768},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.672373,7.587595
17687,Romera giraramo market center,{075C9A36-F937-4B26-A2AD-674C266F2405},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.702652,7.585858
17688,Shalala(Gote) market center,{206EBC3B-4273-484F-B410-7E97B30E07C2},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.744392,7.556087
17689,Yegorta kebele gabaya maekal,{66F224D0-E800-4E85-AE13-87611D128B15},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.735183,7.535575
17692,Sanbate ajabo gabaya maekal,{4B01AFD4-0CC8-454C-9436-BD96DB00C2D1},Gombora,ET070202,Hadiya,ET0702,SNNP,ET07,37.717497,7.581318
17559,binyam mengistu store,{252D262B-A01D-4670-9E31-DCF36BDEC293},Lemmo,ET070203,Hadiya,ET0702,SNNP,ET07,37.893615,7.548143
17570,GABO,{CB6497B5-438E-4DC7-AED0-07AA04D43581},Lemmo,ET070203,Hadiya,ET0702,SNNP,ET07,37.859360,7.613158
17581,YE SHURMO KETMA,{A3E78DC6-47C5-43A3-ADE3-D0CADC74ED69},Lemmo,ET070203,Hadiya,ET0702,SNNP,ET07,37.889358,7.648427
17582,GEDE,{657C4D11-82DF-4129-85EA-924808DFF124},Lemmo,ET070203,Hadiya,ET0702,SNNP,ET07,37.867628,7.643524
17610,THEBEOSSO,{18CF6BFA-1F43-435F-8AB0-B86341B5CEF7},Lemmo,ET070203,Hadiya,ET0702,SNNP,ET07,37.786848,7.426117
17618,BIRACHEMO,{2DAA08E8-EF46-4249-8B71-8FBF85A7A95D},Lemmo,ET070203,Hadiya,ET0702,SNNP,ET07,37.856684,7.495273
17462,KELLA,{A9ECEE07-D20F-4BB9-9100-AD1FBA0A39FE},Shashogo,ET070204,Hadiya,ET0702,SNNP,ET07,38.037378,7.553933
17464,EROPH MERA,{0D361D64-CDA1-444C-9EDF-5FC448CE895C},Shashogo,ET070204,Hadiya,ET0702,SNNP,ET07,37.984517,7.477992
17467,JEMAYA,{01EB5B39-097C-423D-B7D2-A7468FF88DB3},Shashogo,ET070204,Hadiya,ET0702,SNNP,ET07,38.018262,7.444513
17475,HIRKO,{E9E10A95-410A-4DBE-B4E6-36076ADB4D0F},Shashogo,ET070204,Hadiya,ET0702,SNNP,ET07,37.955407,7.424838
17484,MAZORIA GABEYA,{F51AE586-B402-457E-8260-E160E44DFEB6},Misrak Badawacho,ET070205,Hadiya,ET0702,SNNP,ET07,37.956078,7.185768
17441,SHARA MARKET CENTER,{D535CCEB-D438-49C7-9FA2-03625D3B1DC8},Soro,ET070206,Hadiya,ET0702,SNNP,ET07,37.582414,7.427769
17699,nigidi gabaya,{3DCAB4E7-27E7-46D1-B652-658F13A1D067},Duna,ET070207,Hadiya,ET0702,SNNP,ET07,37.698402,7.304896
17700,hamus gabaya,{C40FB2B2-825B-4806-814A-5E5EBB00ACBD},Duna,ET070207,Hadiya,ET0702,SNNP,ET07,37.699526,7.317582
17703,Senmera gebeya sifra,{5E8C8822-CA81-40C7-9FB8-2A436E95484A},Duna,ET070207,Hadiya,ET0702,SNNP,ET07,37.615246,7.328444
17712,Bula gebeya,{EFA0E290-9750-4382-AD66-E10E0EF6290D},Duna,ET070207,Hadiya,ET0702,SNNP,ET07,37.727014,7.332088
17719,Aribe Mera,{6E05CBFE-DFF1-4868-9DB3-F0575C926983},Duna,ET070207,Hadiya,ET0702,SNNP,ET07,37.706277,7.362903
17723,kedame gebeya,{82208418-77B4-43D4-80DC-DFEDD08D1D53},Duna,ET070207,Hadiya,ET0702,SNNP,ET07,37.758426,7.324046
17730,dunmera gebeya,{A49F7D71-A95C-4B0C-B878-B6BD5D484265},Duna,ET070207,Hadiya,ET0702,SNNP,ET07,37.675235,7.399697
17735,Sanegeye Gabaya,{29F67154-613B-420B-96E1-2DB8806D4237},Duna,ET070207,Hadiya,ET0702,SNNP,ET07,37.631568,7.324085
17747,Kebecho Kidame Gebeya,{7E0B334E-3401-4E71-8F51-A8BA67ED9B97},Analemmo,ET070208,Hadiya,ET0702,SNNP,ET07,37.995935,7.603067
17515,Sibaya hamus gabaya,{D42EA8CF-E53A-472A-8E01-4609EE8F5216},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.891249,7.184559
17518,Ye Ofoda kebele woga gabaya maekal,{5499C3D3-4A94-4E54-A721-B292435B0615},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.869353,7.175460
17519,Ye2gna koto kebele gabaya bota,{3402B213-D7A7-481F-B620-C81B2041967A},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.820900,7.168308
17520,Ye Yabukuna kebele gabaya maekal,{84495F7D-63BB-4555-9A7A-BE3A90634817},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.827188,7.112293
17521,Mihrab Ajaba kebele sagno gabaya bota,{8B427CD4-2305-4921-BEAD-DC525DDE7894},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.900788,7.184895
17524,Deda Gabaya,{FEA2C615-4E24-4ED5-8C83-060D5B66C511},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.846995,7.112457
17528,Ye Weraboya Magisagno Gabiya,{34488CE2-2A7F-4FE2-86D5-68F3A6C7D7A6},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.890188,7.192950
17529,Ye Hawora Magisagno Gabiya,{FA4EAEE0-356C-4DB0-BF93-365FEC4C583A},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.759063,7.127340
17532,1gnakashara kebele gabaya bota,{AE268CEA-5795-4866-AF01-4AB270CB3F3B},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.794023,7.111935
17536,1gna Kotto Kebele gabaya maekal,{A3ED49B0-3A18-464E-8880-015E8CAAA825},Mirab Badowach,ET070209,Hadiya,ET0702,SNNP,ET07,37.822213,7.168678
17634,ajogido,{A096A449-9377-40E1-A225-28BEC926B494},Gibe,ET070210,Hadiya,ET0702,SNNP,ET07,37.713907,7.788888
17635,lareba,{C52FFAFB-A53B-460A-8F73-57232E4B6AB4},Gibe,ET070210,Hadiya,ET0702,SNNP,ET07,37.697361,7.810180
17503,DUNAGEMEDO KEBELE GEBEYA MAIKEL,{C341BEA1-90B6-4444-98F7-F5E7DEE38D1E},Ameka,ET070215,Hadiya,ET0702,SNNP,ET07,37.821350,7.755805
17450,ORCHA KEBELE,{245BF839-77F3-4262-9D7A-C429A9D15DA0},Mirab Soro,ET070217,Hadiya,ET0702,SNNP,ET07,37.461107,7.344879
12551,SOYAME,{A387648D-5B55-459C-935D-D089ECF84D8C},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.597735,7.239923
12557,KONA,{CD296546-C062-4C1C-ABC2-30AAD7ECAAC1},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.468633,7.272992
12558,ABA MEREKT CENTER,{E62105E8-3CEA-4A84-9926-1C1F79153A9E},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.460099,7.317110
12559,KOCHE,{A63D73F2-D9F2-46DD-A4BF-035396C4E243},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.453642,7.272957
12568,HARBIGEBIYA,{A3D9A6B1-59C6-4ADF-915A-31C4EB4F6952},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.489080,7.309031
12570,DEBUB AMIBUKUNA GABIYA,{2E45C029-F920-4A9B-982D-8500111417BF},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.578055,7.228545
12578,LE KORITO MARKET CENTER,{A6ABF7F6-F66A-4381-96C6-39E3A2C1406B},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.498080,7.313487
12580,BAISA YEGABAYA SIFIRA,{5DF65F57-5F96-444D-BCE5-C763AAFE9EDD},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.464829,7.247047
12582,BELELA KOCHI MARIKET,{01E48CB0-48CC-4393-A1AE-5EFFD5214096},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.586064,7.213634
12583,HOFETDEKUT,{0009C175-2025-462C-BBE8-82908CC067C2},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.567365,7.264818
12584,GIWA,{DF2BF93A-6B6F-43DE-BD93-8D2758278E84},Tembaro,ET070301,Kembata Tembaro,ET0703,SNNP,ET07,37.575107,7.278345
12410,Mesenakebelegabaya bota,{7ACC9D6C-FF28-42B5-A6A7-7ECBB6CCDEF5},Angacha,ET070302,Kembata Tembaro,ET0703,SNNP,ET07,37.834633,7.342792
12431,Gariba Fandide Gabiya Makomiya,{C66EA10C-43B5-4CE2-9AB8-9275AEE3360C},Angacha,ET070302,Kembata Tembaro,ET0703,SNNP,ET07,37.817971,7.310988
12436,babohaka gabaya bota,{C1C3659C-4319-441D-967F-2989D88718F2},Angacha,ET070302,Kembata Tembaro,ET0703,SNNP,ET07,37.863572,7.442298
12441,Adanicho gabya,{FB56CBD8-6778-4E92-AAE5-8D54B25F5256},Angacha,ET070302,Kembata Tembaro,ET0703,SNNP,ET07,37.915470,7.415078
12445,Shamba gabaya bota,{4AA4FC10-7CFB-486C-806F-01102D5F8260},Angacha,ET070302,Kembata Tembaro,ET0703,SNNP,ET07,37.875180,7.338127
12548,ABONSA GABEYA MEKOMBTE BOTA,{4815C6C8-D39F-4877-BE4E-A7AE15398FA7},Kediada Gambela,ET070303,Kembata Tembaro,ET0703,SNNP,ET07,37.916081,7.220718
12508,ashera genes,{44DA3DB6-DB42-456A-B54F-FA6FBABE8905},Kacha Bira,ET070304,Kembata Tembaro,ET0703,SNNP,ET07,37.801669,7.227898
12511,Kela gebeya,{6EB889F6-A30D-4269-96E5-F030DAFAACE8},Kacha Bira,ET070304,Kembata Tembaro,ET0703,SNNP,ET07,37.747953,7.182228
12512,Fundeme gebeya,{67686579-5619-4C75-822C-FC838349CFAF},Kacha Bira,ET070304,Kembata Tembaro,ET0703,SNNP,ET07,37.815566,7.203817
12514,fantu tabelo coffee processing,{434CD282-6E69-4056-B42D-AB4997F650C1},Kacha Bira,ET070304,Kembata Tembaro,ET0703,SNNP,ET07,37.773430,7.174399
12520,Kedame Gebeya,{C3ADA688-6CD1-4483-AB10-F3FD8BED7C46},Kacha Bira,ET070304,Kembata Tembaro,ET0703,SNNP,ET07,37.813439,7.277019
12523,Hegembete gebeya,{CFBD49A1-8058-4DF0-8293-A5EB937AB7E8},Kacha Bira,ET070304,Kembata Tembaro,ET0703,SNNP,ET07,37.810652,7.259294
12530,desalegn dilamo coffee processing plant,{FAFA1F0C-F685-4605-AC46-548B7B1FBA25},Kacha Bira,ET070304,Kembata Tembaro,ET0703,SNNP,ET07,37.720467,7.230489
12489,Fela'icho gabaya bota,{96108CBA-BFC1-4EB8-9155-5EDCD8AFB455},Hadero Tunto,ET070305,Kembata Tembaro,ET0703,SNNP,ET07,37.689727,7.239993
12493,Ameleka Segno Gabya,{18C15D58-826A-4067-A032-1FAB2D4AA2DB},Hadero Tunto,ET070305,Kembata Tembaro,ET0703,SNNP,ET07,37.651329,7.228505
12494,Anisharana gabya,{D233A134-993A-419B-B0D1-18E26E033363},Hadero Tunto,ET070305,Kembata Tembaro,ET0703,SNNP,ET07,37.667015,7.253702
12497,Sodicho Sagno gabaya bota,{E3DAF742-332B-4E5D-AB94-F6B57F93B7FA},Hadero Tunto,ET070305,Kembata Tembaro,ET0703,SNNP,ET07,37.612420,7.244067
12501,Lalo kela gabaya bota,{D86453E3-8FB7-4A0B-8554-8D61492E43FF},Hadero Tunto,ET070305,Kembata Tembaro,ET0703,SNNP,ET07,37.701150,7.228797
12469,HAMUS,{2F17F642-9BD5-4DFB-93B8-F3A95D33398B},Damboya,ET070307,Kembata Tembaro,ET0703,SNNP,ET07,37.928698,7.321168
12470,MAMORO,{E19E32D6-2BA9-4234-B5D4-EE4F3A17A4A8},Damboya,ET070307,Kembata Tembaro,ET0703,SNNP,ET07,37.900362,7.352337
17014,ADES KETEMA,{B464F4BA-3D99-47A2-A6F2-11DDE25FC636},Wenago,ET070501,Gedeo,ET0705,SNNP,ET07,38.219942,6.278153
17020,DOKE,{E5B5A1F3-8A22-4637-BFCF-973F0040C331},Wenago,ET070501,Gedeo,ET0705,SNNP,ET07,38.232737,6.258933
17024,DUMERSOO GEBYA MAEKEL,{18AB87DF-35FA-456E-8395-998D7A6DE0FB},Yirgachefe,ET070502,Gedeo,ET0705,SNNP,ET07,38.211275,6.216567
17043,CHITO TAJISI  MARKET PLACE,{93AD1E7E-6DFE-4E45-9224-FED7BA713F6B},Yirgachefe,ET070502,Gedeo,ET0705,SNNP,ET07,38.186413,6.237103
17054,CHALIBA GABAYA BOTA,{5EBD1EF9-FC5F-40F7-87EB-715FFDB55480},Yirgachefe,ET070502,Gedeo,ET0705,SNNP,ET07,38.208633,6.250622
16916,Baya Gebeya,{09648107-A34E-4045-8EC6-A4222DCD1ECE},Kochere,ET070503,Gedeo,ET0705,SNNP,ET07,38.119876,6.054099
16919,GEFITE NAZIRATE GEBEYA,{41B57302-6DD6-4077-896E-F94E41D182F9},Kochere,ET070503,Gedeo,ET0705,SNNP,ET07,38.184406,6.030677
16923,HAMUS GEBIA,{7274A44B-3BE5-4136-AB14-C3C7454B49B3},Kochere,ET070503,Gedeo,ET0705,SNNP,ET07,38.183662,6.010750
16926,DARARITU GEBEYA,{4EBC48B0-2F46-4446-89D2-9D2DA17A8A9E},Kochere,ET070503,Gedeo,ET0705,SNNP,ET07,38.163483,6.035712
16940,SHIFO GEBEYA,{BCDAC102-D154-437A-9D81-FA882B76FDB2},Kochere,ET070503,Gedeo,ET0705,SNNP,ET07,38.197895,5.966322
16943,CENECASE MAREKATE MAKELE,{1DAD0B3A-2515-404D-9AB5-03E4A9FCA8D9},Kochere,ET070503,Gedeo,ET0705,SNNP,ET07,38.116187,6.064803
16962,HAMA DINGETE GEBEYA,{6619CD3D-217E-45D8-95DE-E3DC46D8C250},Kochere,ET070503,Gedeo,ET0705,SNNP,ET07,38.175223,6.048952
